INFO 2025-03-29 13:48:10,321 basehttp "GET /accounts/profile/ HTTP/1.1" 200 8347
INFO 2025-03-29 13:48:20,952 basehttp "GET /accounts/profile/ HTTP/1.1" 200 8347
INFO 2025-03-29 13:48:31,682 basehttp "POST /accounts/profile/ HTTP/1.1" 302 0
INFO 2025-03-29 13:48:31,693 basehttp "GET /accounts/profile/ HTTP/1.1" 200 8887
INFO 2025-03-29 13:48:32,616 basehttp "GET /accounts/profile/ HTTP/1.1" 200 8347
INFO 2025-03-29 13:48:34,928 basehttp "GET /accounts/profile/ HTTP/1.1" 200 8347
INFO 2025-03-29 13:48:39,180 basehttp "GET /my-applications/ HTTP/1.1" 200 4474
INFO 2025-03-29 13:48:40,060 basehttp "GET / HTTP/1.1" 200 6706
INFO 2025-03-29 13:48:41,833 basehttp "GET /accounts/profile/ HTTP/1.1" 200 8347
INFO 2025-03-29 14:06:04,916 autoreload Watching for file changes with StatReloader
INFO 2025-03-29 14:06:06,890 basehttp "GET / HTTP/1.1" 200 6706
INFO 2025-03-29 14:06:12,778 basehttp "GET /accounts/logout/ HTTP/1.1" 302 0
INFO 2025-03-29 14:06:12,792 basehttp "GET /accounts/login/ HTTP/1.1" 200 5534
INFO 2025-03-29 14:17:14,613 autoreload Watching for file changes with StatReloader
INFO 2025-03-29 14:17:17,347 basehttp "GET / HTTP/1.1" 200 14290
INFO 2025-03-29 14:17:22,402 basehttp "GET /accounts/register/ HTTP/1.1" 200 8285
INFO 2025-03-29 14:17:23,560 basehttp "GET /accounts/login/ HTTP/1.1" 200 7212
INFO 2025-03-29 14:17:25,694 basehttp "GET / HTTP/1.1" 200 14290
INFO 2025-03-29 14:17:26,465 basehttp "GET /jobs/ HTTP/1.1" 200 14336
INFO 2025-03-29 14:17:32,102 basehttp "GET /jobs/?q=son HTTP/1.1" 200 14336
INFO 2025-03-29 14:17:39,073 basehttp "GET / HTTP/1.1" 200 14290
INFO 2025-03-29 14:20:20,302 autoreload Watching for file changes with StatReloader
INFO 2025-03-29 14:20:22,384 basehttp "GET / HTTP/1.1" 200 21452
INFO 2025-03-29 14:20:27,713 basehttp "GET /jobs/10/ HTTP/1.1" 200 14871
INFO 2025-03-29 14:20:29,040 basehttp "GET /accounts/login/ HTTP/1.1" 200 7212
INFO 2025-03-29 14:20:31,384 basehttp "POST /accounts/login/ HTTP/1.1" 302 0
INFO 2025-03-29 14:20:31,410 basehttp "GET /accounts/profile/ HTTP/1.1" 200 11091
INFO 2025-03-29 14:20:41,482 basehttp "POST /accounts/profile/ HTTP/1.1" 302 0
INFO 2025-03-29 14:20:41,494 basehttp "GET /accounts/profile/ HTTP/1.1" 200 11099
INFO 2025-03-29 14:20:43,926 basehttp "GET /accounts/profile/ HTTP/1.1" 200 10495
WARNING 2025-03-29 14:20:46,881 log Forbidden (CSRF token from POST incorrect.): /accounts/login/
WARNING 2025-03-29 14:20:46,881 basehttp "POST /accounts/login/ HTTP/1.1" 403 2503
INFO 2025-03-29 14:20:48,093 basehttp "GET /accounts/login/ HTTP/1.1" 200 7841
INFO 2025-03-29 14:20:50,489 basehttp "GET /jobs/10/ HTTP/1.1" 200 15167
INFO 2025-03-29 14:20:51,758 basehttp "GET /jobs/10/apply/ HTTP/1.1" 200 8453
INFO 2025-03-29 14:20:53,706 basehttp "GET /accounts/profile/ HTTP/1.1" 200 10495
INFO 2025-03-29 14:21:26,612 basehttp "POST /accounts/profile/ HTTP/1.1" 302 0
INFO 2025-03-29 14:21:26,626 basehttp "GET /accounts/profile/ HTTP/1.1" 200 11176
INFO 2025-03-29 14:21:29,271 basehttp "GET /accounts/profile/ HTTP/1.1" 200 10572
INFO 2025-03-29 14:21:31,862 basehttp "GET /accounts/profile/ HTTP/1.1" 200 10572
INFO 2025-03-29 14:21:33,474 basehttp "GET /jobs/10/apply/ HTTP/1.1" 200 8453
INFO 2025-03-29 14:21:35,194 basehttp "GET /jobs/10/ HTTP/1.1" 200 15167
INFO 2025-03-29 14:21:36,460 basehttp "GET /jobs/10/apply/ HTTP/1.1" 200 8453
INFO 2025-03-29 14:21:45,728 basehttp "GET / HTTP/1.1" 200 22076
INFO 2025-03-29 14:21:48,356 basehttp "GET /jobs/7/ HTTP/1.1" 200 15095
INFO 2025-03-29 14:22:02,188 basehttp "GET /jobs/?q=QA HTTP/1.1" 200 22127
INFO 2025-03-29 14:22:11,160 basehttp "GET /my-applications/ HTTP/1.1" 200 6622
INFO 2025-03-29 14:22:12,738 basehttp "GET /jobs/ HTTP/1.1" 200 22127
INFO 2025-03-29 14:22:14,617 basehttp "GET /my-applications/ HTTP/1.1" 200 6622
INFO 2025-03-29 14:30:54,189 autoreload Watching for file changes with StatReloader
INFO 2025-03-29 14:30:56,300 basehttp "GET / HTTP/1.1" 200 22086
INFO 2025-03-29 14:31:00,943 basehttp "GET /jobs/10/ HTTP/1.1" 200 15167
INFO 2025-03-29 14:31:02,178 basehttp "GET /jobs/10/apply/ HTTP/1.1" 200 8764
INFO 2025-03-29 14:31:04,065 basehttp "GET /accounts/profile/ HTTP/1.1" 200 15451
INFO 2025-03-29 14:31:19,929 basehttp "POST /accounts/profile/ HTTP/1.1" 302 0
INFO 2025-03-29 14:31:19,946 basehttp "GET /accounts/profile/ HTTP/1.1" 200 16338
INFO 2025-03-29 14:31:20,018 basehttp "GET /media/profile_pics/RAG_image.png HTTP/1.1" 200 126161
INFO 2025-03-29 14:31:24,874 basehttp "GET /my-applications/ HTTP/1.1" 200 6622
INFO 2025-03-29 14:31:25,850 basehttp "GET /accounts/profile/ HTTP/1.1" 200 15686
INFO 2025-03-29 14:31:45,183 basehttp "POST /accounts/upload-resume/ HTTP/1.1" 302 0
INFO 2025-03-29 14:31:45,197 basehttp "GET /accounts/profile/ HTTP/1.1" 200 19389
INFO 2025-03-29 14:31:45,230 basehttp "GET /media/profile_pics/RAG_image.png HTTP/1.1" 304 0
INFO 2025-03-29 14:31:48,942 basehttp "GET /media/resumes/DucSon_Resume.pdf HTTP/1.1" 200 651382
INFO 2025-03-29 14:31:54,418 basehttp "GET /accounts/profile/ HTTP/1.1" 200 18691
INFO 2025-03-29 14:31:58,579 basehttp "GET /jobs/10/apply/ HTTP/1.1" 200 9158
INFO 2025-03-29 14:32:10,588 basehttp "POST /jobs/10/apply/ HTTP/1.1" 302 0
